delivery_id,order_date,ship_date,promised_date,delivered_date,client_id,carrier_id,warehouse_id,region_id,service_level,distance_km,shipping_cost_usd,is_late,delay_days
268,2025-07-12,2025-07-12,2025-07-17,2025-07-17,304,105,204,2,Standard,638,81.33,0,0
269,2025-02-12,2025-02-12,2025-02-17,2025-02-20,303,104,202,2,Standard,329,44.64,1,3
270,2025-08-16,2025-08-18,2025-08-23,2025-08-23,303,101,202,3,Standard,446,59.21,0,0
271,2025-02-22,2025-02-23,2025-02-28,2025-03-04,301,103,205,1,Standard,617,81.75,1,4
272,2025-07-18,2025-07-18,2025-07-21,2025-07-24,307,105,202,1,Standard,178,28.47,1,3
273,2025-05-18,2025-05-18,2025-05-23,2025-05-23,304,101,202,2,Standard,436,57.12,0,0
274,2025-05-07,2025-05-07,2025-05-10,2025-05-10,306,105,205,4,Standard,114,17.49,0,0
275,2025-06-20,2025-06-22,2025-06-27,2025-06-27,307,104,203,5,Standard,445,61.29,0,0
276,2025-03-11,2025-03-12,2025-03-15,2025-03-15,303,105,202,3,Standard,186,31.11,0,0
277,2025-12-22,2025-12-23,2025-12-28,2025-12-28,306,105,202,4,Standard,292,42.94,0,0
278,2025-10-16,2025-10-18,2025-10-23,2025-10-23,302,105,202,5,Standard,568,71.32,0,0
279,2025-12-29,2025-12-29,2026-01-01,2026-01-01,302,103,201,4,Express,423,62.8,0,0
280,2025-05-04,2025-05-05,2025-05-10,2025-05-10,303,104,204,2,Standard,617,79.92,0,0
281,2025-12-21,2025-12-21,2025-12-26,2025-12-28,304,101,203,5,Standard,554,73.04,1,2
282,2025-12-03,2025-12-04,2025-12-09,2025-12-09,306,102,205,3,Standard,414,58.48,0,0
283,2025-08-09,2025-08-11,2025-08-16,2025-08-16,301,101,203,1,Standard,536,70.67,0,0
284,2025-08-17,2025-08-17,2025-08-20,2025-08-20,303,104,205,4,Standard,159,24.15,0,0
285,2025-06-01,2025-06-01,2025-06-06,2025-06-06,304,101,202,1,Standard,356,48.45,0,0
286,2025-06-28,2025-06-30,2025-07-05,2025-07-15,304,104,204,1,Standard,312,40.71,1,10
287,2025-06-25,2025-06-27,2025-07-02,2025-07-02,306,102,202,1,Standard,570,72.36,0,0
288,2025-08-25,2025-08-27,2025-09-01,2025-09-01,302,102,202,4,Standard,447,59.01,0,0
289,2025-04-12,2025-04-14,2025-04-17,2025-04-17,304,104,204,5,Standard,224,31.11,0,0
290,2025-02-02,2025-02-03,2025-02-06,2025-02-06,305,105,202,1,Standard,206,30.47,0,0
291,2025-09-08,2025-09-09,2025-09-14,2025-09-14,305,105,204,3,Standard,606,76.41,0,0
292,2025-11-13,2025-11-13,2025-11-16,2025-11-16,302,105,205,3,Standard,142,21.92,0,0
293,2025-04-04,2025-04-05,2025-04-08,2025-04-15,303,105,204,2,Standard,146,23.97,1,7
294,2025-10-03,2025-10-04,2025-10-07,2025-10-07,306,105,202,2,Standard,148,21.88,0,0
295,2025-07-03,2025-07-04,2025-07-07,2025-07-07,301,102,202,4,Express,580,80.63,0,0
296,2025-09-09,2025-09-09,2025-09-11,2025-09-11,304,104,202,4,Standard,36,12.1,0,0
297,2025-05-21,2025-05-22,2025-05-25,2025-05-25,302,103,202,5,Express,584,82.54,0,0
298,2025-02-27,2025-02-27,2025-03-02,2025-03-02,305,103,205,1,Express,380,56.85,0,0
299,2025-08-14,2025-08-14,2025-08-19,2025-08-19,305,104,201,2,Standard,258,35.75,0,0
300,2025-06-28,2025-06-30,2025-07-02,2025-07-02,307,104,201,1,Express,247,38.9,0,0
301,2025-06-29,2025-06-29,2025-07-02,2025-07-02,307,104,202,5,Standard,216,33.8,0,0
302,2025-09-30,2025-10-01,2025-10-06,2025-10-06,303,105,202,5,Standard,304,41.22,0,0
303,2025-09-21,2025-09-21,2025-09-24,2025-09-24,306,102,204,1,Express,288,47.76,0,0
304,2025-03-09,2025-03-11,2025-03-14,2025-03-14,302,103,202,2,Express,407,59.78,0,0
305,2025-11-18,2025-11-20,2025-11-23,2025-11-23,304,104,201,4,Standard,100,17.42,0,0
306,2025-07-08,2025-07-09,2025-07-12,2025-07-12,304,103,205,4,Standard,100,19.39,0,0
307,2025-12-24,2025-12-25,2025-12-30,2025-12-30,303,105,204,1,Standard,444,61.23,0,0
308,2025-05-26,2025-05-28,2025-06-02,2025-06-02,303,105,202,5,Standard,501,67.85,0,0
309,2025-01-24,2025-01-24,2025-01-26,2025-01-26,301,101,201,4,Express,166,30.57,0,0
310,2025-08-08,2025-08-09,2025-08-12,2025-08-12,302,103,202,2,Express,285,42.76,0,0
311,2025-07-10,2025-07-10,2025-07-13,2025-07-13,306,101,204,2,Standard,244,34.86,0,0
312,2025-01-01,2025-01-01,2025-01-06,2025-01-09,302,101,202,4,Standard,536,71.4,1,3
313,2025-03-03,2025-03-03,2025-03-08,2025-03-11,307,102,204,4,Standard,397,51.18,1,3
314,2025-06-03,2025-06-05,2025-06-10,2025-06-13,302,102,202,4,Standard,581,72.77,1,3
315,2025-04-20,2025-04-20,2025-04-23,2025-04-24,306,104,205,2,Standard,227,30.76,1,1
316,2025-10-29,2025-10-31,2025-11-03,2025-11-08,306,103,204,4,Standard,148,22.25,1,5
317,2025-11-04,2025-11-06,2025-11-09,2025-11-09,305,103,201,5,Express,313,46.79,0,0
318,2025-07-20,2025-07-22,2025-07-27,2025-07-28,303,102,204,1,Standard,251,36.12,1,1
319,2025-07-04,2025-07-05,2025-07-10,2025-07-10,303,104,205,2,Standard,564,74.78,0,0
320,2025-02-07,2025-02-08,2025-02-10,2025-02-10,301,101,201,5,Standard,45,13.94,0,0
321,2025-11-18,2025-11-20,2025-11-23,2025-11-23,306,104,204,5,Standard,89,17.52,0,0
322,2025-05-23,2025-05-24,2025-05-26,2025-05-26,301,101,205,3,Express,164,30.9,0,0
323,2025-11-29,2025-11-29,2025-12-02,2025-12-02,306,103,204,1,Standard,249,33.23,0,0
324,2025-03-01,2025-03-03,2025-03-06,2025-03-07,304,105,201,5,Standard,184,25.8,1,1
325,2025-03-25,2025-03-25,2025-03-28,2025-03-28,304,105,205,3,Express,270,41.4,0,0
326,2025-05-18,2025-05-19,2025-05-22,2025-05-22,306,101,203,1,Express,283,45.1,0,0
327,2025-10-23,2025-10-25,2025-10-27,2025-10-27,306,104,204,1,Standard,61,13.32,0,0
328,2025-03-22,2025-03-22,2025-03-27,2025-03-27,303,105,201,1,Standard,526,66.14,0,0
329,2025-08-30,2025-09-01,2025-09-02,2025-09-02,303,102,202,4,Express,41,16.24,0,0
330,2025-08-03,2025-08-03,2025-08-06,2025-08-06,302,102,204,3,Express,332,49.47,0,0
331,2025-03-03,2025-03-03,2025-03-04,2025-03-04,305,102,202,1,Express,52,19.96,0,0
332,2025-05-25,2025-05-26,2025-05-28,2025-05-28,307,103,201,3,Standard,13,6.77,0,0
333,2025-06-05,2025-06-05,2025-06-10,2025-06-10,306,102,204,5,Standard,510,70.19,0,0
334,2025-10-07,2025-10-08,2025-10-09,2025-10-09,307,102,201,2,Express,29,12.88,0,0
335,2025-12-22,2025-12-24,2025-12-27,2025-12-27,301,101,204,3,Express,319,46.9,0,0
336,2025-08-03,2025-08-05,2025-08-08,2025-08-08,304,102,203,1,Standard,242,37.42,0,0
337,2025-07-10,2025-07-12,2025-07-17,2025-07-24,304,105,201,1,Standard,408,52.41,1,7
338,2025-03-08,2025-03-10,2025-03-13,2025-03-13,302,103,203,3,Express,407,61.04,0,0
339,2025-08-20,2025-08-20,2025-08-25,2025-08-29,303,101,202,2,Standard,603,76.01,1,4
340,2025-06-10,2025-06-11,2025-06-13,2025-06-13,304,105,203,1,Express,217,36.75,0,0
341,2025-03-03,2025-03-05,2025-03-10,2025-03-10,301,103,205,2,Standard,340,44.69,0,0
342,2025-07-02,2025-07-03,2025-07-06,2025-07-06,304,101,203,5,Standard,183,25.15,0,0
343,2025-10-12,2025-10-12,2025-10-15,2025-10-15,306,102,201,5,Standard,148,21.49,0,0
344,2025-04-24,2025-04-25,2025-04-28,2025-04-28,302,104,203,2,Standard,91,17.41,0,0
345,2025-02-08,2025-02-09,2025-02-11,2025-02-15,301,102,204,1,Express,99,25.31,1,4
346,2025-01-26,2025-01-26,2025-01-31,2025-01-31,302,104,204,5,Standard,396,54.62,0,0
347,2025-04-06,2025-04-08,2025-04-13,2025-04-13,303,104,202,3,Standard,639,83.38,0,0
348,2025-07-30,2025-08-01,2025-08-04,2025-08-04,305,101,201,4,Standard,145,22.92,0,0
349,2025-09-27,2025-09-28,2025-10-01,2025-10-01,302,101,204,5,Express,372,55.52,0,0
350,2025-10-17,2025-10-17,2025-10-22,2025-10-22,305,104,203,3,Standard,331,46.3,0,0
351,2025-05-24,2025-05-24,2025-05-26,2025-05-26,301,105,203,4,Express,243,43.0,0,0
352,2025-05-04,2025-05-04,2025-05-09,2025-05-14,303,101,202,5,Standard,402,53.37,1,5
353,2025-06-12,2025-06-14,2025-06-19,2025-06-21,307,105,201,3,Standard,365,52.49,1,2
354,2025-09-10,2025-09-10,2025-09-12,2025-09-16,305,102,204,3,Standard,62,11.84,1,4
355,2025-01-01,2025-01-02,2025-01-05,2025-01-07,303,102,202,5,Standard,186,30.83,1,2
356,2025-10-28,2025-10-30,2025-10-31,2025-10-31,306,101,205,2,Express,79,19.72,0,0
357,2025-02-21,2025-02-22,2025-02-25,2025-02-25,303,103,202,3,Express,452,66.99,0,0
358,2025-03-31,2025-04-01,2025-04-06,2025-04-06,306,105,203,5,Standard,608,80.85,0,0
359,2025-12-19,2025-12-21,2025-12-24,2025-12-29,303,102,201,2,Express,591,81.27,1,5
360,2025-06-12,2025-06-14,2025-06-19,2025-06-22,307,102,205,5,Standard,513,65.4,1,3
361,2025-06-13,2025-06-13,2025-06-16,2025-06-16,302,103,204,1,Standard,219,30.78,0,0
362,2025-02-25,2025-02-26,2025-03-03,2025-03-03,306,101,204,1,Standard,434,60.89,0,0
363,2025-07-13,2025-07-15,2025-07-18,2025-07-18,303,104,201,5,Express,596,83.43,0,0
364,2025-08-20,2025-08-20,2025-08-23,2025-08-23,301,103,201,1,Standard,112,16.89,0,0
365,2025-03-24,2025-03-26,2025-03-31,2025-04-07,306,105,201,1,Standard,633,84.32,1,7
366,2025-03-26,2025-03-27,2025-03-30,2025-03-30,305,102,201,4,Standard,215,34.65,0,0
367,2025-10-04,2025-10-05,2025-10-10,2025-10-13,303,103,202,3,Standard,407,55.27,1,3
368,2025-01-02,2025-01-02,2025-01-05,2025-01-05,304,103,205,1,Standard,104,15.63,0,0
369,2025-02-11,2025-02-13,2025-02-18,2025-02-18,304,103,204,1,Standard,276,36.67,0,0
370,2025-07-09,2025-07-09,2025-07-14,2025-07-14,304,102,204,3,Standard,455,60.39,0,0
371,2025-10-16,2025-10-18,2025-10-23,2025-10-23,301,101,201,2,Standard,559,72.56,0,0
372,2025-02-01,2025-02-01,2025-02-04,2025-02-04,307,105,204,4,Express,491,70.36,0,0
373,2025-02-10,2025-02-12,2025-02-15,2025-02-25,304,105,205,1,Express,590,82.87,1,10
374,2025-08-18,2025-08-20,2025-08-25,2025-08-25,302,102,202,2,Standard,438,56.03,0,0
375,2025-11-18,2025-11-20,2025-11-21,2025-11-21,302,103,203,5,Express,73,17.28,0,0
376,2025-06-16,2025-06-18,2025-06-19,2025-06-19,307,105,204,3,Express,17,14.76,0,0
377,2025-08-03,2025-08-03,2025-08-08,2025-08-08,301,102,202,4,Standard,601,79.67,0,0
378,2025-10-16,2025-10-18,2025-10-21,2025-10-21,307,103,205,1,Express,425,60.58,0,0
379,2025-11-08,2025-11-10,2025-11-15,2025-11-15,304,102,203,1,Standard,638,83.21,0,0
380,2025-07-22,2025-07-23,2025-07-26,2025-07-26,303,101,204,2,Express,386,54.44,0,0
381,2025-09-09,2025-09-10,2025-09-15,2025-09-15,307,102,202,1,Standard,458,62.6,0,0
382,2025-08-02,2025-08-04,2025-08-09,2025-08-09,305,102,204,1,Standard,421,57.97,0,0
383,2025-01-29,2025-01-31,2025-02-05,2025-02-05,305,101,203,2,Standard,418,53.97,0,0
384,2025-01-15,2025-01-16,2025-01-21,2025-01-21,302,102,201,2,Standard,472,59.94,0,0
385,2025-05-21,2025-05-21,2025-05-24,2025-05-24,303,105,204,4,Standard,131,22.81,0,0
386,2025-11-01,2025-11-02,2025-11-07,2025-11-07,304,104,205,2,Standard,357,46.82,0,0
387,2025-12-19,2025-12-19,2025-12-24,2025-12-24,301,101,204,3,Standard,590,78.48,0,0
388,2025-11-28,2025-11-28,2025-11-30,2025-11-30,302,103,204,2,Standard,14,7.52,0,0
389,2025-11-04,2025-11-06,2025-11-11,2025-11-11,307,102,203,1,Standard,317,45.32,0,0
390,2025-08-05,2025-08-07,2025-08-12,2025-08-12,304,104,203,3,Standard,314,44.74,0,0
391,2025-02-22,2025-02-24,2025-03-01,2025-03-02,301,103,205,5,Standard,628,80.06,1,1
392,2025-06-22,2025-06-24,2025-06-29,2025-06-29,303,103,203,3,Standard,310,41.33,0,0
393,2025-01-30,2025-01-31,2025-02-02,2025-02-02,307,104,203,5,Standard,31,10.65,0,0
394,2025-08-03,2025-08-04,2025-08-09,2025-08-09,304,101,205,4,Standard,590,78.7,0,0
395,2025-04-24,2025-04-26,2025-04-29,2025-04-29,306,104,203,5,Standard,179,29.52,0,0
396,2025-02-19,2025-02-20,2025-02-22,2025-02-22,304,103,205,2,Express,192,36.72,0,0
397,2025-04-24,2025-04-26,2025-04-29,2025-04-29,303,103,204,2,Express,344,51.51,0,0
398,2025-03-02,2025-03-02,2025-03-03,2025-03-03,304,105,205,1,Express,77,20.07,0,0
399,2025-12-15,2025-12-15,2025-12-18,2025-12-18,304,103,204,5,Standard,159,22.9,0,0
400,2025-10-19,2025-10-19,2025-10-22,2025-10-22,304,103,202,2,Express,504,70.48,0,0
401,2025-01-30,2025-01-30,2025-02-01,2025-02-01,301,103,202,4,Express,177,32.7,0,0
402,2025-02-15,2025-02-15,2025-02-20,2025-02-20,302,104,204,5,Standard,493,64.46,0,0
403,2025-07-11,2025-07-11,2025-07-13,2025-07-13,301,105,202,3,Standard,9,7.84,0,0
404,2025-06-26,2025-06-26,2025-07-01,2025-07-01,303,101,204,2,Standard,318,42.16,0,0
405,2025-05-29,2025-05-30,2025-06-02,2025-06-02,304,105,205,5,Standard,142,22.1,0,0
406,2025-04-07,2025-04-07,2025-04-10,2025-04-10,302,101,202,4,Standard,139,20.95,0,0
407,2025-03-28,2025-03-30,2025-04-02,2025-04-03,301,101,204,3,Express,266,44.55,1,1
408,2025-12-05,2025-12-06,2025-12-11,2025-12-11,301,101,201,1,Standard,394,51.02,0,0
409,2025-03-20,2025-03-22,2025-03-27,2025-03-27,302,103,204,1,Standard,537,69.06,0,0
410,2025-08-03,2025-08-04,2025-08-07,2025-08-07,307,105,205,1,Standard,121,22.23,0,0
411,2025-04-13,2025-04-13,2025-04-18,2025-04-18,307,105,202,3,Standard,424,55.65,0,0
412,2025-04-17,2025-04-19,2025-04-22,2025-04-22,306,103,202,4,Standard,96,19.96,0,0
413,2025-03-18,2025-03-19,2025-03-21,2025-03-21,301,101,201,5,Express,241,39.66,0,0
414,2025-01-26,2025-01-26,2025-01-31,2025-02-10,301,101,203,2,Standard,325,44.56,1,10
415,2025-01-24,2025-01-25,2025-01-30,2025-01-30,301,102,203,2,Standard,453,63.09,0,0
416,2025-02-17,2025-02-18,2025-02-23,2025-02-23,303,102,201,3,Standard,472,61.27,0,0
417,2025-09-02,2025-09-02,2025-09-04,2025-09-09,307,102,201,4,Standard,65,16.69,1,5
418,2025-09-05,2025-09-07,2025-09-12,2025-09-12,307,104,202,5,Standard,372,51.31,0,0
419,2025-03-08,2025-03-09,2025-03-11,2025-03-21,304,101,204,4,Standard,69,12.85,1,10
420,2025-12-14,2025-12-16,2025-12-19,2025-12-19,305,105,202,5,Express,351,53.23,0,0
421,2025-02-18,2025-02-20,2025-02-25,2025-02-25,304,104,203,2,Standard,399,51.77,0,0
422,2025-11-10,2025-11-10,2025-11-13,2025-11-13,301,102,205,1,Express,512,74.66,0,0
423,2025-06-14,2025-06-15,2025-06-20,2025-06-20,302,103,201,3,Standard,568,75.02,0,0
424,2025-02-10,2025-02-10,2025-02-15,2025-02-15,304,105,204,4,Standard,515,67.48,0,0
425,2025-12-01,2025-12-01,2025-12-06,2025-12-06,301,104,204,1,Standard,567,71.04,0,0
426,2025-11-13,2025-11-14,2025-11-19,2025-11-19,306,105,205,3,Standard,472,65.34,0,0
427,2025-04-25,2025-04-27,2025-04-30,2025-04-30,307,103,205,4,Express,619,85.12,0,0
428,2025-08-20,2025-08-21,2025-08-26,2025-08-26,301,102,201,1,Standard,303,42.65,0,0
429,2025-01-24,2025-01-24,2025-01-29,2025-01-29,302,102,204,4,Standard,630,79.78,0,0
430,2025-07-21,2025-07-23,2025-07-28,2025-07-28,302,102,203,4,Standard,429,54.76,0,0
431,2025-10-29,2025-10-29,2025-10-31,2025-10-31,301,104,205,4,Express,142,30.82,0,0
432,2025-01-25,2025-01-25,2025-01-27,2025-01-27,305,105,204,4,Express,186,34.47,0,0
433,2025-03-07,2025-03-08,2025-03-11,2025-03-11,301,105,205,4,Express,521,75.81,0,0
434,2025-12-21,2025-12-21,2025-12-24,2025-12-29,307,103,204,2,Express,306,47.44,1,5
435,2025-12-25,2025-12-25,2025-12-28,2025-12-28,306,103,205,5,Express,571,80.32,0,0
436,2025-05-29,2025-05-30,2025-06-04,2025-06-04,306,102,202,3,Standard,335,47.46,0,0
437,2025-10-26,2025-10-28,2025-10-31,2025-11-04,305,105,203,4,Express,437,65.29,1,4
438,2025-03-16,2025-03-18,2025-03-20,2025-03-20,301,102,203,1,Express,169,34.18,0,0
439,2025-02-01,2025-02-03,2025-02-08,2025-02-08,306,102,205,3,Standard,468,59.77,0,0
440,2025-04-25,2025-04-25,2025-04-30,2025-04-30,306,104,202,5,Standard,299,43.04,0,0
441,2025-07-18,2025-07-19,2025-07-24,2025-07-24,304,105,201,3,Standard,262,35.66,0,0
442,2025-11-21,2025-11-21,2025-11-24,2025-11-24,306,105,205,3,Standard,206,32.38,0,0
443,2025-04-01,2025-04-02,2025-04-05,2025-04-05,306,102,202,1,Standard,127,20.5,0,0
444,2025-05-16,2025-05-16,2025-05-21,2025-05-24,302,105,203,2,Standard,482,65.1,1,3
445,2025-11-02,2025-11-04,2025-11-07,2025-11-07,301,103,204,5,Express,568,78.31,0,0
446,2025-04-23,2025-04-23,2025-04-28,2025-04-28,302,101,205,5,Standard,561,73.54,0,0
447,2025-04-20,2025-04-22,2025-04-27,2025-04-27,306,103,203,3,Standard,638,82.74,0,0
448,2025-11-29,2025-11-29,2025-12-04,2025-12-04,301,103,204,1,Standard,633,84.47,0,0
449,2025-12-16,2025-12-18,2025-12-23,2025-12-23,303,101,204,4,Standard,294,38.43,0,0
450,2025-07-11,2025-07-11,2025-07-14,2025-07-14,305,104,204,5,Standard,202,29.16,0,0
451,2025-03-27,2025-03-27,2025-03-30,2025-03-30,307,105,201,5,Standard,220,33.42,0,0
452,2025-08-06,2025-08-06,2025-08-09,2025-08-09,307,102,205,1,Express,450,65.88,0,0
453,2025-03-20,2025-03-21,2025-03-23,2025-03-23,301,103,201,4,Standard,60,11.27,0,0
454,2025-10-22,2025-10-23,2025-10-28,2025-11-04,307,103,204,2,Standard,650,83.43,1,7
455,2025-03-02,2025-03-02,2025-03-05,2025-03-05,305,105,201,1,Express,604,80.75,0,0
456,2025-09-15,2025-09-17,2025-09-22,2025-09-24,301,103,205,3,Standard,453,59.65,1,2
457,2025-10-01,2025-10-03,2025-10-06,2025-10-06,302,104,205,2,Standard,152,23.03,0,0
458,2025-01-06,2025-01-08,2025-01-13,2025-01-13,305,102,201,5,Standard,591,77.5,0,0
459,2025-02-13,2025-02-13,2025-02-18,2025-02-18,303,103,202,2,Standard,529,67.33,0,0
460,2025-05-10,2025-05-12,2025-05-15,2025-05-22,302,102,205,1,Express,567,78.81,1,7
461,2025-02-04,2025-02-06,2025-02-11,2025-02-11,303,102,205,1,Standard,343,46.3,0,0
462,2025-02-21,2025-02-23,2025-02-28,2025-02-28,303,101,202,5,Standard,466,60.89,0,0
463,2025-10-27,2025-10-28,2025-10-31,2025-10-31,302,105,203,5,Express,443,62.17,0,0
464,2025-04-24,2025-04-25,2025-04-30,2025-04-30,306,103,203,4,Standard,344,49.55,0,0
465,2025-06-06,2025-06-06,2025-06-09,2025-06-09,304,101,202,5,Standard,88,18.61,0,0
466,2025-04-11,2025-04-13,2025-04-14,2025-04-14,303,101,201,1,Express,36,17.2,0,0
467,2025-10-30,2025-10-30,2025-11-04,2025-11-04,302,105,203,1,Standard,557,72.67,0,0
468,2025-04-25,2025-04-26,2025-05-01,2025-05-01,307,103,202,5,Standard,527,66.78,0,0
469,2025-12-06,2025-12-08,2025-12-11,2025-12-11,302,102,205,5,Standard,168,24.23,0,0
470,2025-03-16,2025-03-17,2025-03-22,2025-03-22,306,103,201,4,Standard,504,64.87,0,0
471,2025-01-22,2025-01-22,2025-01-27,2025-01-27,306,105,203,2,Standard,470,64.69,0,0
472,2025-06-15,2025-06-17,2025-06-22,2025-06-22,301,103,203,5,Standard,588,74.6,0,0
473,2025-10-28,2025-10-29,2025-11-01,2025-11-01,306,105,203,1,Standard,233,34.06,0,0
474,2025-06-26,2025-06-26,2025-06-29,2025-07-06,304,105,201,4,Standard,147,23.28,1,7
475,2025-05-24,2025-05-25,2025-05-28,2025-05-28,302,102,202,2,Standard,126,22.09,0,0
476,2025-02-28,2025-02-28,2025-03-05,2025-03-10,304,104,202,4,Standard,425,54.13,1,5
477,2025-03-24,2025-03-24,2025-03-27,2025-03-27,302,101,205,5,Standard,175,25.55,0,0
478,2025-07-27,2025-07-28,2025-07-30,2025-07-30,305,101,203,5,Express,226,37.82,0,0
479,2025-03-29,2025-03-31,2025-04-02,2025-04-02,302,105,202,4,Express,191,34.66,0,0
480,2025-12-18,2025-12-18,2025-12-23,2025-12-28,303,105,205,4,Standard,392,52.35,1,5
481,2025-09-16,2025-09-18,2025-09-23,2025-10-03,306,102,205,4,Standard,492,67.45,1,10
482,2025-09-30,2025-09-30,2025-10-05,2025-10-05,305,101,204,1,Standard,622,80.88,0,0
483,2025-12-14,2025-12-15,2025-12-17,2025-12-17,306,105,204,4,Standard,49,13.07,0,0
484,2025-09-04,2025-09-04,2025-09-07,2025-09-07,307,103,205,4,Express,594,79.87,0,0
485,2025-04-30,2025-04-30,2025-05-03,2025-05-03,307,103,205,1,Express,423,60.31,0,0
486,2025-01-04,2025-01-05,2025-01-08,2025-01-08,305,101,205,5,Standard,215,32.93,0,0
487,2025-02-24,2025-02-25,2025-03-02,2025-03-02,302,105,203,4,Standard,553,71.9,0,0
488,2025-12-15,2025-12-17,2025-12-20,2025-12-20,304,104,205,2,Express,499,68.95,0,0
489,2025-05-10,2025-05-11,2025-05-14,2025-05-14,303,103,204,5,Standard,126,22.61,0,0
490,2025-03-24,2025-03-26,2025-03-29,2025-03-29,301,105,204,2,Express,568,79.84,0,0
491,2025-03-24,2025-03-24,2025-03-29,2025-03-29,304,101,202,1,Standard,619,79.89,0,0
492,2025-07-09,2025-07-11,2025-07-14,2025-07-14,301,101,204,5,Express,415,61.48,0,0
493,2025-11-02,2025-11-02,2025-11-07,2025-11-07,301,104,204,2,Standard,535,68.92,0,0
494,2025-09-19,2025-09-19,2025-09-24,2025-09-24,305,105,202,2,Standard,373,49.2,0,0
495,2025-02-14,2025-02-16,2025-02-19,2025-02-19,303,103,204,4,Standard,210,31.31,0,0
496,2025-02-16,2025-02-16,2025-02-21,2025-02-21,305,105,205,3,Standard,288,38.92,0,0
497,2025-07-26,2025-07-28,2025-07-31,2025-07-31,305,103,202,1,Standard,114,20.03,0,0
498,2025-03-01,2025-03-02,2025-03-05,2025-03-05,307,103,205,5,Express,593,80.66,0,0
499,2025-10-16,2025-10-17,2025-10-22,2025-10-23,304,103,204,2,Standard,605,80.77,1,1
500,2025-07-15,2025-07-15,2025-07-20,2025-07-20,306,102,203,2,Standard,366,50.02,0,0
501,2025-05-15,2025-05-15,2025-05-20,2025-05-20,302,101,204,3,Standard,355,46.06,0,0
502,2025-07-01,2025-07-01,2025-07-03,2025-07-03,302,103,202,5,Express,199,34.87,0,0
503,2025-05-04,2025-05-05,2025-05-10,2025-05-11,307,102,202,3,Standard,260,39.22,1,1
504,2025-03-03,2025-03-04,2025-03-07,2025-03-07,301,105,201,4,Express,559,80.83,0,0
505,2025-06-11,2025-06-11,2025-06-16,2025-06-16,304,103,204,5,Standard,528,68.04,0,0
506,2025-03-07,2025-03-08,2025-03-09,2025-03-09,301,104,204,5,Express,38,15.57,0,0
507,2025-03-31,2025-03-31,2025-04-02,2025-04-02,304,105,204,1,Standard,13,4.63,0,0
508,2025-02-21,2025-02-22,2025-02-27,2025-02-27,303,105,203,3,Standard,274,37.3,0,0
509,2025-06-25,2025-06-26,2025-07-01,2025-07-01,303,104,204,2,Standard,386,51.51,0,0
510,2025-04-03,2025-04-05,2025-04-08,2025-04-08,305,105,202,2,Express,281,46.54,0,0
511,2025-07-15,2025-07-15,2025-07-17,2025-07-17,302,102,204,2,Express,185,32.73,0,0
512,2025-11-19,2025-11-19,2025-11-24,2025-11-24,305,103,204,5,Standard,580,77.75,0,0
513,2025-12-20,2025-12-22,2025-12-27,2025-12-27,302,102,203,1,Standard,649,81.46,0,0
514,2025-07-04,2025-07-06,2025-07-11,2025-07-11,303,105,203,5,Standard,426,54.85,0,0
515,2025-04-12,2025-04-14,2025-04-17,2025-04-17,305,105,202,5,Express,296,45.65,0,0
516,2025-08-17,2025-08-19,2025-08-22,2025-08-22,301,105,203,4,Standard,153,26.57,0,0
517,2025-06-22,2025-06-23,2025-06-24,2025-06-24,304,105,204,5,Express,78,17.83,0,0
518,2025-06-12,2025-06-13,2025-06-18,2025-06-18,306,103,205,3,Standard,282,42.17,0,0
519,2025-09-24,2025-09-26,2025-09-28,2025-09-28,304,102,202,4,Express,133,28.33,0,0
520,2025-12-25,2025-12-26,2025-12-29,2025-12-29,306,102,202,1,Standard,102,15.62,0,0
521,2025-01-14,2025-01-16,2025-01-21,2025-01-21,307,105,201,4,Standard,637,80.37,0,0
522,2025-07-19,2025-07-19,2025-07-22,2025-07-29,303,102,203,2,Standard,134,19.87,1,7
523,2025-07-02,2025-07-04,2025-07-07,2025-07-07,307,104,204,3,Express,558,80.57,0,0
524,2025-12-24,2025-12-26,2025-12-31,2025-12-31,305,105,205,2,Standard,582,75.45,0,0
525,2025-06-08,2025-06-09,2025-06-12,2025-06-12,303,105,202,4,Express,457,64.69,0,0
526,2025-06-05,2025-06-07,2025-06-12,2025-06-12,301,105,202,1,Standard,485,64.41,0,0
